         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	         Alk	          Nd	          Ni	          Na	          Ca	          Al	          Si	        C(4)	          Fe	          Mg	       Hfo_s	      m_Ca+2	     m_HCO3-	 m_Hfo_sONi+	 m_Hfo_wONi+	m_Hfo_sONd+2	m_Hfo_wONd+2	Ferrihydrite	d_Ferrihydrite	  Chalcedony	d_Chalcedony	   Allo-1.64	 d_Allo-1.64	       O2(g)	     d_O2(g)	     Calcite	   d_Calcite	   si_CO2(g)	    si_O2(g)	 si_Olivine1	  k_Olivine1	 dk_Olivine1	  k_Olivine2	 dk_Olivine2	  k_Olivine3	 dk_Olivine3	  k_Olivine4	 dk_Olivine4	  k_Olivine5	 dk_Olivine5	  k_Olivine6	 dk_Olivine6	  k_Olivine7	 dk_Olivine7	k_Monazite-Nd	dk_Monazite-Nd	  k_Ni-proxy	 dk_Ni-proxy	         day	    Rate_Oli	   Rate_Oli1	   Rate_Oli2	   Rate_Oli3	   Rate_Oli4	   Rate_Oli5	   Rate_Oli6	Total_Rate_Oli	
           1	      transp	           3	       0.125	      825766	           2	     8.38736	     11.8886	   0.0398525	  1.2151e-08	  2.7374e-07	  1.8418e-04	  4.4399e-05	  2.0905e-07	  3.6512e-04	  3.6807e-02	  4.0121e-06	  2.5925e-02	  5.4146e-05	  2.7837e-05	  3.0153e-02	  5.2911e-05	  1.1593e-04	  4.2428e-08	  6.2851e-08	  3.3006e-04	  1.3394e-04	  1.3326e-02	  5.5211e-03	  2.7699e-06	 -1.6176e-08	  9.9999e+01	 -2.7452e-04	  4.9802e-03	  2.3997e-05	     -2.1860	     -2.0000	     -5.5760	  2.8881e-03	 -2.8332e-04	  8.0201e-03	 -5.5607e-04	  1.5674e-02	 -8.6226e-04	  2.6130e-02	 -1.2093e-03	  2.7616e-02	 -1.2558e-03	  1.9355e-02	 -9.9324e-04	  3.6696e-03	 -3.3157e-04	  1.1340e-01	 -4.6459e-08	  1.1332e-01	 -3.4268e-05	  9.5575e+00	  6.3136e-10	  1.2505e-09	  1.9479e-09	  2.7396e-09	  2.8457e-09	  2.2464e-09	  7.4069e-10	  1.2402e-08	
           1	      transp	           4	       0.175	      825766	           2	     8.29627	     11.9797	   0.0396001	  9.5578e-09	  2.8412e-07	  1.8419e-04	  5.2301e-05	  1.6969e-07	  3.6043e-04	  3.7153e-02	  3.9700e-06	  2.5793e-02	  5.6724e-05	  3.3637e-05	  3.0869e-02	  5.5488e-05	  1.2138e-04	  4.5055e-08	  6.6634e-08	  3.4577e-04	  1.4185e-04	  1.3974e-02	  5.8455e-03	  2.7645e-06	 -2.6810e-08	  9.9999e+01	 -2.9075e-04	  5.0015e-03	  4.9973e-05	     -2.0850	     -2.0000	     -5.8979	  2.8554e-03	 -2.9937e-04	  7.9552e-03	 -5.8850e-04	  1.5573e-02	 -9.1328e-04	  2.5987e-02	 -1.2815e-03	  2.7469e-02	 -1.3308e-03	  1.9238e-02	 -1.0522e-03	  3.6312e-03	 -3.5051e-04	  1.1340e-01	 -4.9205e-08	  1.1331e-01	 -3.6293e-05	  9.5575e+00	  6.6026e-10	  1.3106e-09	  2.0438e-09	  2.8764e-09	  2.9880e-09	  2.3577e-09	  7.7505e-10	  1.3012e-08	
           1	      transp	           5	       0.225	      825766	           2	     8.24512	     12.0308	   0.0403266	  8.5906e-09	  2.9491e-07	  1.8419e-04	  5.6972e-05	  1.5110e-07	  3.5824e-04	  3.8125e-02	  3.9521e-06	  2.6152e-02	  5.8322e-05	  3.6912e-05	  3.1839e-02	  5.7086e-05	  1.2476e-04	  4.6737e-08	  6.9057e-08	  3.5551e-04	  1.4560e-04	  1.4364e-02	  5.9997e-03	  2.7677e-06	 -2.8088e-08	  9.9999e+01	 -2.9842e-04	  5.2279e-03	  6.2296e-05	     -2.0210	     -2.0000	     -6.0710	  2.8351e-03	 -3.0679e-04	  7.9149e-03	 -6.0373e-04	  1.5510e-02	 -9.3742e-04	  2.5899e-02	 -1.3158e-03	  2.7377e-02	 -1.3665e-03	  1.9166e-02	 -1.0802e-03	  3.6074e-03	 -3.5930e-04	  1.1340e-01	 -5.0504e-08	  1.1331e-01	 -3.7251e-05	  9.5575e+00	  6.7691e-10	  1.3455e-09	  2.0997e-09	  2.9563e-09	  3.0712e-09	  2.4226e-09	  7.9489e-10	  1.3367e-08	
           1	      transp	           6	       0.275	      825766	           2	     7.94594	     12.3299	   0.0195979	  2.2097e-09	  2.1968e-07	  1.8416e-04	  1.5166e-04	  7.5566e-08	  3.3597e-04	  1.9415e-02	  3.7644e-06	  1.5702e-02	  8.8675e-25	  1.1952e-04	  1.7136e-02	  8.3695e-25	  8.9091e-26	  2.5976e-27	  1.8694e-28	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.8339e-06	  3.9313e-09	  1.0000e+02	 -8.6821e-10	  2.1027e-04	  2.1027e-04	     -1.9780	     -2.0000	     -7.4133	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.5575e+00	  6.7691e-10	  1.3455e-09	  2.0997e-09	  2.9563e-09	  3.0712e-09	  2.4226e-09	  7.9489e-10	  1.3367e-08	
           1	      transp	           7	       0.325	      825766	           2	     7.04413	     13.2316	  0.00239922	  7.5689e-10	  2.2714e-08	  1.8413e-04	  4.6172e-03	  2.2656e-08	  7.9634e-05	  2.7734e-03	  1.1812e-06	  2.6445e-03	  2.4876e-28	  4.4379e-03	  2.1981e-03	  1.8573e-30	  3.7921e-32	  9.5899e-31	  1.3238e-32	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.8294e-06	 -1.2572e-09	  1.0000e+02	  1.4860e-10	  0.0000e+00	  0.0000e+00	     -1.9490	     -2.0000	    -12.6044	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.5575e+00	  6.7691e-10	  1.3455e-09	  2.0997e-09	  2.9563e-09	  3.0712e-09	  2.4226e-09	  7.9489e-10	  1.3367e-08	
           1	      transp	           8	       0.375	      825766	           2	     6.68221	     13.5935	  0.00108782	  6.9332e-10	  2.2421e-09	  1.8413e-04	  5.0574e-03	  1.3884e-08	  5.2571e-05	  1.4884e-03	  9.0343e-07	  1.5492e-03	  2.8200e-28	  4.9408e-03	  9.9332e-04	  8.1017e-32	  1.6541e-33	  1.5820e-30	  2.1837e-32	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.8310e-06	  2.5087e-10	  1.0000e+02	  2.1316e-13	  0.0000e+00	  0.0000e+00	     -1.9300	     -2.0000	    -14.5309	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.5575e+00	  6.7691e-10	  1.3455e-09	  2.0997e-09	  2.9563e-09	  3.0712e-09	  2.4226e-09	  7.9489e-10	  1.3367e-08	
           1	      transp	           9	       0.425	      825766	           2	     6.65997	     13.6158	  0.00106733	  6.9379e-10	  1.7051e-09	  1.8413e-04	  5.0688e-03	  1.3438e-08	  5.1852e-05	  1.4818e-03	  8.9595e-07	  1.5275e-03	  2.8296e-28	  4.9532e-03	  9.7459e-04	  5.8552e-32	  1.1955e-33	  1.5869e-30	  2.1905e-32	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.8310e-06	  1.7728e-10	  1.0000e+02	  1.7053e-13	  0.0000e+00	  0.0000e+00	     -1.9160	     -2.0000	    -14.6299	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.5575e+00	  6.7691e-10	  1.3455e-09	  2.0997e-09	  2.9563e-09	  3.0712e-09	  2.4226e-09	  7.9489e-10	  1.3367e-08	
           1	      transp	          10	       0.475	      825766	           2	     6.65102	     13.6247	  0.00106733	  6.9379e-10	  1.7051e-09	  1.8413e-04	  5.0688e-03	  1.3221e-08	  5.1852e-05	  1.4908e-03	  8.9595e-07	  1.5275e-03	  2.8304e-28	  4.9532e-03	  9.7470e-04	  5.7358e-32	  1.1711e-33	  1.5787e-30	  2.1792e-32	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.8310e-06	  1.0976e-10	  1.0000e+02	  9.9476e-14	  0.0000e+00	  0.0000e+00	     -1.9070	     -2.0000	    -14.6628	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.5575e+00	  6.7691e-10	  1.3455e-09	  2.0997e-09	  2.9563e-09	  3.0712e-09	  2.4226e-09	  7.9489e-10	  1.3367e-08	
           1	      transp	          11	       0.525	      825766	           2	     6.64406	     13.6317	  0.00106733	  6.9379e-10	  1.7051e-09	  1.8413e-04	  5.0688e-03	  1.3055e-08	  5.1852e-05	  1.4980e-03	  8.9595e-07	  1.5275e-03	  2.8310e-28	  4.9533e-03	  9.7478e-04	  5.6446e-32	  1.1525e-33	  1.5723e-30	  2.1703e-32	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.8310e-06	  8.6660e-11	  1.0000e+02	  8.5265e-14	  0.0000e+00	  0.0000e+00	     -1.9000	     -2.0000	    -14.6884	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.5575e+00	  6.7691e-10	  1.3455e-09	  2.0997e-09	  2.9563e-09	  3.0712e-09	  2.4226e-09	  7.9489e-10	  1.3367e-08	
           1	      transp	           1	       0.025	 1.23865e+06	           3	     8.35887	     11.9169	  0.00932687	  2.2264e-09	  1.3292e-07	  1.8414e-04	  1.0817e-04	  1.8598e-07	  3.6056e-04	  8.8523e-03	  3.9809e-06	  1.0612e-02	  7.9306e-05	  9.0882e-05	  7.8049e-03	  7.4754e-05	  1.7290e-04	  6.1211e-08	  9.5719e-08	  4.8354e-04	  1.4783e-04	  1.8777e-02	  5.7992e-03	  1.0979e-05	  2.7148e-06	  9.9997e+01	 -7.4620e-04	  1.8200e-02	  4.9204e-03	     -2.7220	     -2.0000	     -6.1322	  2.5706e-03	 -3.0412e-04	  7.3842e-03	 -6.0934e-04	  1.4678e-02	 -9.5473e-04	  2.4724e-02	 -1.3476e-03	  2.6156e-02	 -1.4002e-03	  1.8204e-02	 -1.1027e-03	  3.2960e-03	 -3.5789e-04	  1.1340e-01	 -5.1408e-08	  1.1328e-01	 -3.7918e-05	  1.4336e+01	  5.8906e-10	  1.1934e-09	  1.8803e-09	  2.6630e-09	  2.7679e-09	  2.1749e-09	  6.9529e-10	  1.1964e-08	
           1	      transp	           2	       0.075	 1.23865e+06	           3	     8.46038	     11.8155	   0.0316769	  1.0997e-08	  2.3277e-07	  1.8417e-04	  4.3409e-05	  2.4450e-07	  3.6879e-04	  2.9020e-02	  4.0518e-06	  2.1841e-02	  6.9071e-05	  2.8282e-05	  2.3849e-02	  6.7100e-05	  1.4817e-04	  5.1695e-08	  7.7179e-08	  4.2107e-04	  1.2655e-04	  1.7355e-02	  5.2209e-03	  2.7631e-06	  6.1194e-09	  9.9999e+01	 -2.5936e-04	  1.8226e-03	  9.4381e-05	     -2.3560	     -2.0000	     -5.4035	  2.7007e-03	 -2.6263e-04	  7.6465e-03	 -5.2217e-04	  1.5090e-02	 -8.1500e-04	  2.5307e-02	 -1.1476e-03	  2.6762e-02	 -1.1922e-03	  1.8681e-02	 -9.4040e-04	  3.4494e-03	 -3.0842e-04	  1.1340e-01	 -4.3894e-08	  1.1329e-01	 -3.2376e-05	  1.4336e+01	  5.7807e-10	  1.1599e-09	  1.8186e-09	  2.5681e-09	  2.6685e-09	  2.1009e-09	  6.8054e-10	  1.1575e-08	
           1	      transp	           3	       0.125	 1.23865e+06	           3	     8.45269	     11.8233	   0.0489547	  1.8126e-08	  3.0355e-07	  1.8419e-04	  3.6626e-05	  2.4512e-07	  3.6996e-04	  4.4410e-02	  4.0546e-06	  3.0477e-02	  7.4246e-05	  2.1273e-05	  3.5368e-02	  7.2687e-05	  1.5880e-04	  5.6823e-08	  8.3930e-08	  4.5256e-04	  1.2250e-04	  1.8379e-02	  5.0528e-03	  2.7698e-06	 -9.5338e-11	  9.9999e+01	 -2.5107e-04	  4.9873e-03	  7.1175e-06	     -2.1860	     -2.0000	     -5.2712	  2.6357e-03	 -2.5242e-04	  7.5158e-03	 -5.0431e-04	  1.4885e-02	 -7.8905e-04	  2.5017e-02	 -1.1128e-03	  2.6460e-02	 -1.1561e-03	  1.8444e-02	 -9.1102e-04	  3.3728e-03	 -2.9682e-04	  1.1340e-01	 -4.2490e-08	  1.1328e-01	 -3.1340e-05	  1.4336e+01	  5.7277e-10	  1.1547e-09	  1.8149e-09	  2.5665e-09	  2.6672e-09	  2.0979e-09	  6.7516e-10	  1.1549e-08	
           1	      transp	           4	       0.175	 1.23865e+06	           3	     8.41392	     11.8621	   0.0570744	  1.9766e-08	  3.4087e-07	  1.8421e-04	  3.6880e-05	  2.2608e-07	  3.6809e-04	  5.1959e-02	  4.0335e-06	  3.4534e-02	  7.7101e-05	  2.0748e-05	  4.1157e-02	  7.5693e-05	  1.6469e-04	  5.9484e-08	  8.7501e-08	  4.6993e-04	  1.2416e-04	  1.9094e-02	  5.1195e-03	  2.7558e-06	 -8.7708e-09	  9.9999e+01	 -2.5448e-04	  5.0093e-03	  7.8338e-06	     -2.0850	     -2.0000	     -5.3477	  2.6005e-03	 -2.5494e-04	  7.4446e-03	 -5.1058e-04	  1.4773e-02	 -7.9982e-04	  2.4858e-02	 -1.1288e-03	  2.6296e-02	 -1.1729e-03	  1.8314e-02	 -9.2375e-04	  3.3312e-03	 -2.9998e-04	  1.1340e-01	 -4.3067e-08	  1.1328e-01	 -3.1766e-05	  1.4336e+01	  5.8093e-10	  1.1743e-09	  1.8481e-09	  2.6155e-09	  2.7184e-09	  2.1370e-09	  6.8527e-10	  1.1759e-08	
           1	      transp	           5	       0.225	 1.23865e+06	           3	     8.35991	     11.9161	   0.0573009	  1.7325e-08	  3.5041e-07	  1.8421e-04	  4.0312e-05	  1.9988e-07	  3.6489e-04	  5.2708e-02	  4.0042e-06	  3.4646e-02	  7.9302e-05	  2.3040e-05	  4.2154e-02	  7.7916e-05	  1.6932e-04	  6.1677e-08	  9.0617e-08	  4.8334e-04	  1.2783e-04	  1.9633e-02	  5.2692e-03	  2.7523e-06	 -1.5428e-08	  9.9999e+01	 -2.6200e-04	  5.2404e-03	  1.2560e-05	     -2.0210	     -2.0000	     -5.5343	  2.5733e-03	 -2.6180e-04	  7.3896e-03	 -5.2523e-04	  1.4686e-02	 -8.2348e-04	  2.4736e-02	 -1.1628e-03	  2.6168e-02	 -1.2082e-03	  1.8214e-02	 -9.5128e-04	  3.2992e-03	 -3.0820e-04	  1.1340e-01	 -4.4339e-08	  1.1328e-01	 -3.2704e-05	  1.4336e+01	  5.9505e-10	  1.2053e-09	  1.8989e-09	  2.6891e-09	  2.7950e-09	  2.1963e-09	  7.0232e-10	  1.2082e-08	
           1	      transp	           6	       0.275	 1.23865e+06	           3	     8.20121	     12.0747	   0.0397263	  8.4788e-09	  2.9230e-07	  1.8419e-04	  6.2261e-05	  1.3656e-07	  3.5648e-04	  3.7813e-02	  3.9392e-06	  2.5847e-02	  1.2084e-10	  4.0876e-05	  3.1761e-02	  1.1819e-10	  2.5332e-10	  1.1210e-13	  1.6243e-13	  7.3658e-10	  7.3658e-10	  9.7046e-07	  9.7046e-07	  2.8405e-06	  6.5411e-09	  1.0000e+02	  1.3010e-09	  2.0874e-04	 -1.5227e-06	     -1.9780	     -2.0000	     -6.2316	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.4336e+01	  5.9505e-10	  1.2053e-09	  1.8989e-09	  2.6891e-09	  2.7950e-09	  2.1963e-09	  7.0232e-10	  1.2082e-08	
           1	      transp	           7	       0.325	 1.23865e+06	           3	     7.91372	     12.3621	    0.019363	  2.4538e-09	  2.1361e-07	  1.8416e-04	  1.6355e-04	  7.1626e-08	  3.2430e-04	  1.9250e-02	  3.6451e-06	  1.5573e-02	  1.1870e-28	  1.2951e-04	  1.7003e-02	  1.1085e-28	  2.2634e-30	  4.2751e-31	  5.9013e-33	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.8318e-06	  2.4220e-09	  1.0000e+02	 -7.8641e-10	  2.0488e-04	  2.0488e-04	     -1.9490	     -2.0000	     -7.5504	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.4336e+01	  5.9505e-10	  1.2053e-09	  1.8989e-09	  2.6891e-09	  2.7950e-09	  2.1963e-09	  7.0232e-10	  1.2082e-08	
           1	      transp	           8	       0.375	 1.23865e+06	           3	      7.1208	      13.155	  0.00299361	  8.2571e-10	  3.1457e-08	  1.8413e-04	  4.3214e-03	  2.4724e-08	  9.0991e-05	  3.3814e-03	  1.2954e-06	  3.2371e-03	  2.3071e-28	  4.1235e-03	  2.7452e-03	  3.0467e-30	  6.2206e-32	  8.5386e-31	  1.1787e-32	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.8309e-06	 -2.0852e-11	  1.0000e+02	 -6.7386e-10	  9.6310e-05	  9.6310e-05	     -1.9300	     -2.0000	    -12.1093	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.4336e+01	  5.9505e-10	  1.2053e-09	  1.8989e-09	  2.6891e-09	  2.7950e-09	  2.1963e-09	  7.0232e-10	  1.2082e-08	
           1	      transp	           9	       0.425	 1.23865e+06	           3	      6.6932	     13.5826	  0.00115178	  6.9650e-10	  3.2298e-09	  1.8413e-04	  5.0361e-03	  1.3965e-08	  5.3876e-05	  1.5658e-03	  9.1682e-07	  1.6023e-03	  2.8028e-28	  4.9162e-03	  1.0524e-03	  1.1960e-31	  2.4419e-33	  1.5277e-30	  2.1088e-32	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.8311e-06	  1.5560e-10	  1.0000e+02	  4.5475e-13	  0.0000e+00	  0.0000e+00	     -1.9160	     -2.0000	    -14.4530	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.4336e+01	  5.9505e-10	  1.2053e-09	  1.8989e-09	  2.6891e-09	  2.7950e-09	  2.1963e-09	  7.0232e-10	  1.2082e-08	
           1	      transp	          10	       0.475	 1.23865e+06	           3	     6.65144	     13.6243	  0.00106834	  6.9376e-10	  1.7317e-09	  1.8413e-04	  5.0682e-03	  1.3225e-08	  5.1887e-05	  1.4919e-03	  8.9632e-07	  1.5286e-03	  2.8299e-28	  4.9526e-03	  9.7564e-04	  5.8308e-32	  1.1905e-33	  1.5779e-30	  2.1781e-32	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.8311e-06	  1.0984e-10	  1.0000e+02	  9.9476e-14	  0.0000e+00	  0.0000e+00	     -1.9070	     -2.0000	    -14.6604	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.4336e+01	  5.9505e-10	  1.2053e-09	  1.8989e-09	  2.6891e-09	  2.7950e-09	  2.1963e-09	  7.0232e-10	  1.2082e-08	
           1	      transp	          11	       0.525	 1.23865e+06	           3	     6.64406	     13.6317	  0.00106733	  6.9379e-10	  1.7051e-09	  1.8413e-04	  5.0688e-03	  1.3055e-08	  5.1852e-05	  1.4980e-03	  8.9595e-07	  1.5275e-03	  2.8310e-28	  4.9533e-03	  9.7478e-04	  5.6446e-32	  1.1525e-33	  1.5723e-30	  2.1703e-32	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.8311e-06	  8.6660e-11	  1.0000e+02	  8.5265e-14	  0.0000e+00	  0.0000e+00	     -1.9000	     -2.0000	    -14.6884	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.4336e+01	  5.9505e-10	  1.2053e-09	  1.8989e-09	  2.6891e-09	  2.7950e-09	  2.1963e-09	  7.0232e-10	  1.2082e-08	
           1	      transp	           1	       0.025	 1.65153e+06	           4	      8.3338	      11.942	  0.00871788	  1.9404e-09	  1.3091e-07	  1.8414e-04	  1.1937e-04	  1.7532e-07	  3.5934e-04	  8.3070e-03	  3.9693e-06	  1.0297e-02	  1.0268e-04	  1.0146e-04	  7.3561e-03	  9.6582e-05	  2.2406e-04	  7.8864e-08	  1.2369e-07	  6.2607e-04	  1.4252e-04	  2.4359e-02	  5.5817e-03	  1.3699e-05	  2.7208e-06	  9.9997e+01	 -7.3533e-04	  2.3114e-02	  4.9141e-03	     -2.7220	     -2.0000	     -6.2379	  2.2869e-03	 -2.8368e-04	  6.8028e-03	 -5.8135e-04	  1.3757e-02	 -9.2114e-04	  2.3415e-02	 -1.3091e-03	  2.4795e-02	 -1.3611e-03	  1.7137e-02	 -1.0670e-03	  2.9602e-03	 -3.3587e-04	  1.1340e-01	 -4.9569e-08	  1.1324e-01	 -3.6561e-05	  1.9115e+01	  5.5243e-10	  1.1457e-09	  1.8260e-09	  2.6042e-09	  2.7086e-09	  2.1184e-09	  6.5619e-10	  1.1612e-08	
           1	      transp	           2	       0.075	 1.65153e+06	           4	     8.44777	     11.8281	   0.0304738	  1.0126e-08	  2.2864e-07	  1.8417e-04	  4.5155e-05	  2.3716e-07	  3.6785e-04	  2.8010e-02	  4.0430e-06	  2.1239e-02	  8.9261e-05	  2.9811e-05	  2.3131e-02	  8.6676e-05	  1.9150e-04	  6.6573e-08	  9.9444e-08	  5.4415e-04	  1.2308e-04	  2.2433e-02	  5.0773e-03	  2.7671e-06	  4.0110e-09	  9.9998e+01	 -2.5225e-04	  1.9195e-03	  9.6876e-05	     -2.3560	     -2.0000	     -5.4613	  2.4522e-03	 -2.4858e-04	  7.1431e-03	 -5.0346e-04	  1.4297e-02	 -7.9308e-04	  2.4184e-02	 -1.1231e-03	  2.5594e-02	 -1.1673e-03	  1.7764e-02	 -9.1729e-04	  3.1560e-03	 -2.9338e-04	  1.1340e-01	 -4.2691e-08	  1.1326e-01	 -3.1488e-05	  1.9115e+01	  5.4564e-10	  1.1159e-09	  1.7663e-09	  2.5085e-09	  2.6080e-09	  2.0454e-09	  6.4567e-10	  1.1235e-08	
           1	      transp	           3	       0.125	 1.65153e+06	           4	     8.44972	     11.8262	   0.0484915	  1.7592e-08	  3.0233e-07	  1.8419e-04	  3.6938e-05	  2.4335e-07	  3.6972e-04	  4.4028e-02	  4.0525e-06	  3.0249e-02	  9.3677e-05	  2.1534e-05	  3.5113e-02	  9.1701e-05	  2.0034e-04	  7.0770e-08	  1.0453e-07	  5.7100e-04	  1.1844e-04	  2.3265e-02	  4.8854e-03	  2.7702e-06	  3.4173e-10	  9.9998e+01	 -2.4275e-04	  4.9944e-03	  7.0520e-06	     -2.1860	     -2.0000	     -5.2850	  2.3981e-03	 -2.3759e-04	  7.0323e-03	 -4.8344e-04	  1.4121e-02	 -7.6329e-04	  2.3934e-02	 -1.0824e-03	  2.5335e-02	 -1.1252e-03	  1.7560e-02	 -8.8335e-04	  3.0921e-03	 -2.8076e-04	  1.1340e-01	 -4.1082e-08	  1.1325e-01	 -3.0302e-05	  1.9115e+01	  5.3852e-10	  1.1062e-09	  1.7549e-09	  2.4956e-09	  2.5949e-09	  2.0333e-09	  6.3801e-10	  1.1161e-08	
           1	      transp	           4	       0.175	 1.65153e+06	           4	       8.454	      11.822	   0.0650644	  2.5309e-08	  3.6519e-07	  1.8422e-04	  3.3045e-05	  2.4942e-07	  3.7137e-04	  5.8515e-02	  4.0613e-06	  3.8528e-02	  9.6207e-05	  1.7630e-05	  4.5415e-02	  9.4536e-05	  2.0539e-04	  7.2891e-08	  1.0707e-07	  5.8635e-04	  1.1642e-04	  2.3895e-02	  4.8015e-03	  2.7531e-06	 -2.6646e-09	  9.9998e+01	 -2.3861e-04	  5.0132e-03	  3.9016e-06	     -2.0850	     -2.0000	     -5.1582	  2.3678e-03	 -2.3265e-04	  6.9700e-03	 -4.7461e-04	  1.4022e-02	 -7.5033e-04	  2.3794e-02	 -1.0649e-03	  2.5189e-02	 -1.1070e-03	  1.7446e-02	 -8.6864e-04	  3.0561e-03	 -2.7512e-04	  1.1340e-01	 -4.0382e-08	  1.1325e-01	 -2.9785e-05	  1.9115e+01	  5.3364e-10	  1.0990e-09	  1.7456e-09	  2.4843e-09	  2.5834e-09	  2.0233e-09	  6.3267e-10	  1.1102e-08	
